FISCAL_YEAR,FISCAL_PERIOD,DEPT_NAME,DIV_NAME,MERCHANT,CAT_DESCR,TRANS_DT,MERCHANDISE_AMT
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CREATESPACE,MISCELLANEOUS PUBLISHING AND PRINTING,07-09-2014,3.59
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HARD ROCK SAN ANTONIO R,EATING PLACES RESTAURANTS,07-09-2014,16.35
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HYATT GRAND CONV CTR F AND B,EATING PLACES RESTAURANTS,07-09-2014,10.25
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,VZWRLSS*IVR VB,TELECOM INCL PREPAID-RECURRING PHONE SVCS,07-09-2014,280.07
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WILMINGTON BLUE ROCKS LP,ATHLTIC FIELDS COMMRCL SPRT SPRT CLBS SPRT PROMOTR,07-09-2014,355
2015,1,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,COL PRKNG JSTCE CTR Q08,AUTOMOBILE PARKING LOTS AND GARAGES,07-09-2014,11
2015,1,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,VZWRLSS*IVR VB,TELECOM INCL PREPAID-RECURRING PHONE SVCS,07-09-2014,1689.98
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,9 TASTES,EATING PLACES RESTAURANTS,07-10-2014,25.15
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMAZON.COM,BOOK STORES,07-10-2014,203.94
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CAMBRIDGE 1,EATING PLACES RESTAURANTS,07-10-2014,24.4
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CONFERENCE CENTERS,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,07-10-2014,45
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CONFERENCE CENTERS,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,07-10-2014,80
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LUCIANO ON THE RIVER,FAST FOOD RESTAURANTS,07-10-2014,22.52
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MOKARA OSTRA RESTAURAN,EATING PLACES RESTAURANTS,07-10-2014,36
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WHATABURGER 1025,FAST FOOD RESTAURANTS,07-10-2014,6.48
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CONFERENCE CENTERS,GOVERNMENT SERVICES-NOT ELSEWHERE CLASSIFIED,07-11-2014,150
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PA ASSN FOR COLLEGE ADMIS,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,07-11-2014,425
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PMI BWI AIRPORT PARKNG,AUTOMOBILE PARKING LOTS AND GARAGES,07-11-2014,28
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PPA PHILADELPHIA AIRPORT,AUTOMOBILE PARKING LOTS AND GARAGES,07-11-2014,77
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SHERATON HOTELS COMMANDER,LODGING,07-11-2014,1185.68
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SHERATON HOTELS COMMANDER,LODGING,07-11-2014,1185.68
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SMART PARK INC,AUTOMOBILE PARKING LOTS AND GARAGES,07-11-2014,51.15
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SQ *DOGS ON THE FLY,MISC FOOD STORE-CONVENIENCE MRKT SPLTY VENDNG MACS,07-11-2014,9.14
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SQ *RANDALL RITCH,TRAVEL,07-11-2014,43.13
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7120714767000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,07-11-2014,278.54
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,USAIRWAYS 0372365206175,AIRLINE,07-11-2014,27
2015,1,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,STAPLS7120714767000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,07-11-2014,447.87
2015,1,MINISTRY OF FINANCE,CLAIM DEPARTMENT,VZWRLSS*APOCC VISB,TELECOM INCL PREPAID-RECURRING PHONE SVCS,07-12-2014,24.67
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AIRBEV INC.,FAST FOOD RESTAURANTS,07-12-2014,17.81
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMES PLOW TAVERN,EATING PLACES RESTAURANTS,07-12-2014,14.4
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,BEEHIVE,EATING PLACES RESTAURANTS,07-12-2014,40.24
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,KILVERT AND FORBES,EATING PLACES RESTAURANTS,07-12-2014,3.25
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MCDONALD'S F23115,FAST FOOD RESTAURANTS,07-12-2014,7.37
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PPA PHILADELPHIA AIRPORT,AUTOMOBILE PARKING LOTS AND GARAGES,07-12-2014,100
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,UPS*1Z21X9566694952322,FREIGHT CARRIER TRUCKING-LCL-LNG DIST MVG-STORAGE,07-12-2014,28.98
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,UPS*1Z21X9566698552202,FREIGHT CARRIER TRUCKING-LCL-LNG DIST MVG-STORAGE,07-12-2014,28.98
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,07-12-2014,3.16
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,75 ON LIBERTY WHAR,EATING PLACES RESTAURANTS,7/13/2014,28.2
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,75 ON LIBERTY WHAR,EATING PLACES RESTAURANTS,7/13/2014,41.2
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,75 ON LIBERTY WHAR,EATING PLACES RESTAURANTS,7/13/2014,41.2
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,FHM CHEERS,EATING PLACES RESTAURANTS,7/13/2014,19.74
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,FHM CHEERS,EATING PLACES RESTAURANTS,7/13/2014,19.9
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,FHM CHEERS,EATING PLACES RESTAURANTS,7/13/2014,19.9
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,JETBLUE 2792115033932,AIRLINE,7/13/2014,111
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,USAIRWAYS 0372365387844,AIRLINE,7/13/2014,25
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,USAIRWAYS 0372365414268,AIRLINE,7/13/2014,75
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/13/2014,10
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/13/2014,6.21
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/13/2014,6.74
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LEGAL HARBORSIDE,EATING PLACES RESTAURANTS,7/14/2014,19.56
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LEGAL HARBORSIDE,EATING PLACES RESTAURANTS,7/14/2014,32.71
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LEGAL HARBORSIDE,EATING PLACES RESTAURANTS,7/14/2014,32.76
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PIATTINI - MA,EATING PLACES RESTAURANTS,7/14/2014,14.45
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PIATTINI - MA,EATING PLACES RESTAURANTS,7/14/2014,18.06
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PIATTINI - MA,EATING PLACES RESTAURANTS,7/14/2014,19.53
2015,1,MINISTRY OF FINANCE,CYBER ISSUE DEPT,PERKINS GARAGE PAYONFO,AUTOMOBILE PARKING LOTS AND GARAGES,7/14/2014,10
2015,1,MINISTRY OF FINANCE,CYBER ISSUE DEPT,XEROX CORPORATION/RBO,OFFICE PHOTOGRAPHIC PHOTOCOPY MICROFILM EQUIPMT,7/14/2014,16.5
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMAZON.COM,COMPUTER NETWORK-INFORMATION SERVICES,7/15/2014,18.78
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMAZON.COM,COMPUTER NETWORK-INFORMATION SERVICES,7/15/2014,3.08
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,FAIRFIELD INN NEW HAVEN,LODGING,7/15/2014,108.1
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HARRISON BROS SUPPLY,HARDWARE EQUIPMENT AND SUPPLIES,7/15/2014,1036.8
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HARRISON BROS SUPPLY,HARDWARE EQUIPMENT AND SUPPLIES,7/15/2014,80.85
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MIJA CANTINA AND TEQUILA BAR,EATING PLACES RESTAURANTS,7/15/2014,16.51
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MIJA CANTINA AND TEQUILA BAR,EATING PLACES RESTAURANTS,7/15/2014,21.19
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MIJA CANTINA AND TEQUILA BAR,EATING PLACES RESTAURANTS,7/15/2014,21.59
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,NATIONAL ACADEMY SCIENCES,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,7/15/2014,121.09
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,NATIONAL ACADEMY SCIENCES,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,7/15/2014,3246.75
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SHEEO,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,7/15/2014,575
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,USAIRWAYS 0372365755009,AIRLINE,7/15/2014,463.5
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/15/2014,12.63
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/15/2014,3.16
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/15/2014,5.56
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/15/2014,8.03
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/15/2014,8.56
2015,1,MINISTRY OF FINANCE,CLAIMS DEPT,HCGI,COMPUTERS COMPUTER PERIPHERAL EQUIPMENT SOFTWARE,7/15/2014,642
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,2CO.COM*DIRWIZ,DIRECT MARKETING-CATALOG MERCHANTS,7/16/2014,750
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,ACTFL,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,7/16/2014,2394
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,ACTFL,ORGANIZATIONS CHARITABLE AND SOCIAL SERVICES,7/16/2014,59.43
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMTRAK .COM 1970720067027,TRAVEL,7/16/2014,152
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LUCCA RESTAURANT,EATING PLACES RESTAURANTS,7/16/2014,38
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LUCCA RESTAURANT,EATING PLACES RESTAURANTS,7/16/2014,38.52
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LUCCA RESTAURANT,EATING PLACES RESTAURANTS,7/16/2014,48.16
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7120920725000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/16/2014,243.26
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/16/2014,6.21
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/16/2014,6.74
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/16/2014,7.01
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,YANKEE LOBSTER,EATING PLACES RESTAURANTS,7/16/2014,12.05
2015,1,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,NATIONAL ASSOCIATION OF C,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,7/16/2014,2500
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMTRAK .COM 1980706086263,TRAVEL,7/17/2014,117
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,BALTIMORE FAST PARK AND RE,AUTOMOBILE PARKING LOTS AND GARAGES,7/17/2014,54
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,BENCHMARK EDUCATION CO,BOOKS PERIODICALS AND NEWSPAPERS,7/17/2014,21.28
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,BENCHMARK EDUCATION CO,BOOKS PERIODICALS AND NEWSPAPERS,7/17/2014,266
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CAPRIOTTI'S SANDWI,FAST FOOD RESTAURANTS,7/17/2014,772.4
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,COSI-SW,FAST FOOD RESTAURANTS,7/17/2014,10.47
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,DEL FRISCOS #8635,EATING PLACES RESTAURANTS,7/17/2014,26.88
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,FOX RENT A CAR LAS VEGAS,CAR RENTAL,7/17/2014,260.09
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LOBSTER BOAT,EATING PLACES RESTAURANTS,7/17/2014,15.56
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,SALADWORKS DOVER,EATING PLACES RESTAURANTS,7/17/2014,259.7
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,THE TIMES,EATING PLACES RESTAURANTS,7/17/2014,13.97
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/17/2014,7.01
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON DINING,EATING PLACES RESTAURANTS,7/17/2014,9.9
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON WATERFRONT,LODGING,7/17/2014,1034.64
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON WATERFRONT,LODGING,7/17/2014,1293.3
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTIN BOSTON WATERFRONT,LODGING,7/17/2014,1293.3
2015,1,MINISTRY OF FINANCE,CYBER ISSUE DEPT,NEW READERS PRESS,DIRECT MARKETING-CATALOG MERCHANTS,7/17/2014,1051.4
2015,1,MINISTRY OF FINANCE,CYBER ISSUE DEPT,NEW READERS PRESS,DIRECT MARKETING-CATALOG MERCHANTS,7/17/2014,99.85
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AC MOORE STR 18,GLASS PAINT WALLPAPER STORES,7/18/2014,28.61
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CROWN LFT TRKS #751,COMMERCIAL EQUIPMENT NOT ELSEWHERE CLASSIFIED,7/18/2014,898
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WW GRAINGER,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,7/18/2014,13.18
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WW GRAINGER,INDUSTRIAL SUPPLIES NOT ELSEWHERE CLASSIFIED,7/18/2014,570.5
2015,1,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,OFFICEMAX CT*IN#108515,OFFICE SCHOOL SUPPLY AND STATIONERY STORES,7/18/2014,787.8
2015,1,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,OFFICEMAX CT*IN#140751,OFFICE SCHOOL SUPPLY AND STATIONERY STORES,7/18/2014,60.3
2015,1,MINISTRY OF FINANCE,CYBER ISSUE DEPT,SCHOOL HEALTH CORP,MISCELLANEOUS AND SPECIALTY RETAIL STORES,7/18/2014,2816.7
2015,1,MINISTRY OF FINANCE,CLAIMS DEPT,SOUTHWES 5262432195204,AIRLINE,7/18/2014,259
2015,1,MINISTRY OF FINANCE,CLAIMS DEPT,SOUTHWES 5262432272059,AIRLINE,7/18/2014,251
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMTRAK .COM 2010735035682,TRAVEL,7/20/2014,147
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,CTC*CONSTANTCONTACT.COM,DIRECT MARKETING-CONTINUITY-SUBSCRIPTION MERCHANTS,7/20/2014,105
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT 337W0 F AND B,LODGING,7/20/2014,21.12
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMAZON.COM,BOOK STORES,7/21/2014,49.49
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMTRAK NRTHEAST CAFE Q12,FAST FOOD RESTAURANTS,7/21/2014,4.5
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,COSI - 677,FAST FOOD RESTAURANTS,7/21/2014,9.11
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,FOX RENT A CAR LAS VEGAS,CAR RENTAL,7/21/2014,-260.09
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,GOLDEN BULL GRAND CAFE,EATING PLACES RESTAURANTS,7/21/2014,18.32
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,GRAND CAB,TRAVEL,7/21/2014,16.14
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,GRAND CAB,TRAVEL,7/21/2014,19.05
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LE PAIN QUOTIDIEN,FAST FOOD RESTAURANTS,7/21/2014,18.1
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT 337W0 F AND B,LODGING,7/21/2014,19.95
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT 337W0 F AND B,LODGING,7/21/2014,35.64
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MEDATERRA,EATING PLACES RESTAURANTS,7/21/2014,25.85
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PRET MANAGER 42,FAST FOOD RESTAURANTS,7/21/2014,7.68
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,USAIRWAYS 0372366428844,AIRLINE,7/21/2014,948.7
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WPA TRAIN STATION,AUTOMOBILE PARKING LOTS AND GARAGES,7/21/2014,12
2015,1,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,COLONIAL PARKING #646,AUTOMOBILE PARKING LOTS AND GARAGES,7/21/2014,20
2015,1,MINISTRY OF FINANCE,INSURANCE DEPARTMENT,MARRIOTT 337W0 F AND B,LODGING,7/21/2014,14.85
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMERICAN AI 0017437538325,AIRLINE,7/22/2014,1081.7
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMTRAK 2038270018086,TRAVEL,7/22/2014,35
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,FUNSHINE EXPRESS INC,OFFICE SCHOOL SUPPLY AND STATIONERY STORES,7/22/2014,30
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,LAZ PARKING 660301,AUTOMOBILE PARKING LOTS AND GARAGES,7/22/2014,32
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT 337W0 F AND B,LODGING,7/22/2014,11
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT 337W0 F AND B,LODGING,7/22/2014,20.9
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT 337W0 F AND B,LODGING,7/22/2014,24.95
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT 337W0 F AND B,LODGING,7/22/2014,24.96
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT 337W0 F AND B,LODGING,7/22/2014,3.3
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MOBY DICK HOUSE OF KABOB,FAST FOOD RESTAURANTS,7/22/2014,17.84
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,NCS*GED TESTING MH,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,7/22/2014,200
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,NCS*GED TESTING MH,SCHOOLS EDUCATIONAL SVC-NOT ELSEWHERE CLASSIFIED,7/22/2014,375
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,TAXI MAGIC,TRAVEL,7/22/2014,18
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,TRAVEL TRADERS 0206,GIFT CARD NOVELTY AND SOUVENIR SHOPS,7/22/2014,7.38
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,UNITED 0167437568838,AIRLINE,7/22/2014,779.2
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WALMART.COM 8009666546,DISCOUNT STORES,7/22/2014,536.4
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTAT CAFE 40040693,FAST FOOD RESTAURANTS,7/22/2014,6.74
2015,1,MINISTRY OF FINANCE,CYBER ISSUE DEPT,PENSKE TRK LSG 044610,CAR RENTAL,7/22/2014,233.35
2015,1,MINISTRY OF FINANCE,CYBER ISSUE DEPT,PERKINS GARAGE CASHIER,AUTOMOBILE PARKING LOTS AND GARAGES,7/22/2014,6
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMAZON.COM,BOOK STORES,7/23/2014,1.03
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMAZON.COM,BOOK STORES,7/23/2014,6.26
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,BISTRO BISTRO,EATING PLACES RESTAURANTS,7/23/2014,35.09
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,EXPEDIA*EXPEDIA.COM,TRAVEL,7/23/2014,7
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,EXPEDIA*EXPEDIA.COM,TRAVEL,7/23/2014,7
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,HILTON TDL RESTAURANT,EATING PLACES RESTAURANTS,7/23/2014,35
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,JSTANFIELD8058971185,DIRECT MARKETING-CATALOG MERCHANTS,7/23/2014,48.86
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,JSTANFIELD8058971185,DIRECT MARKETING-CATALOG MERCHANTS,7/23/2014,698
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,KRAMERBOOKSAFTERWOR,EATING PLACES RESTAURANTS,7/23/2014,26.33
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT 337W0 F AND B,LODGING,7/23/2014,19
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT 337W0 F AND B,LODGING,7/23/2014,19.14
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT 337W0 F AND B,LODGING,7/23/2014,20.6
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,MARRIOTT 337W0 F AND B,LODGING,7/23/2014,24.32
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,OPEN CITY,EATING PLACES RESTAURANTS,7/23/2014,21.6
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,OPEN CITY,EATING PLACES RESTAURANTS,7/23/2014,23.3
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PF CHANGS #9848,EATING PLACES RESTAURANTS,7/23/2014,25.52
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,PF CHANGS #9848,EATING PLACES RESTAURANTS,7/23/2014,32.05
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,RESIDENCE INNS GAITHRSBRG,LODGING,7/23/2014,331.2
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,STAPLS7121300236000001,STATIONERY-OFFICE SUPPLIES-PRINTING WRITING PAP,7/23/2014,610.84
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,TAXI TAXI,TRAVEL,7/23/2014,23.75
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,TAXICHARG WASHINGTONDC,TRAVEL,7/23/2014,11.9
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,WESTAT CAFE 40040693,FAST FOOD RESTAURANTS,7/23/2014,9.31
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,ACADEMY - CDR,ORGANIZATIONS MEMBERSHIP-NOT ELSEWHERE CLASSIFIED,7/24/2014,60
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMAZON.COM,BOOK STORES,7/24/2014,79.86
2015,1,MINISTRY OF FINANCE,DEBIT CARD DEPARTMENT,AMAZON.COM,BOOK STORES,7/24/2014,8.94
